,People,Female,Median age,Renter households where rent payments are less than or equal to 30% of household income (b),Average number of people per household,Median weekly household income,Median monthly mortgage repayments,Median weekly rent (b),Average number of motor vehicles per dwelling,Married,Separated,Divorced,Widowed,Never married,Bachelor Degree level and above,Advanced Diploma and Diploma level,Certificate level IV,Certificate level III,Year 12,Year 11,Year 10,Certificate level II,Certificate level I,Year 9 or below,No educational attainment,Both parents born overseas,Father only born overseas,Mother only born overseas,Both parents born in Australia,In the labour force,Not in the labour force,Worked full-time,Worked part-time,Unemployed,Personal (b),Family (c),Household (d),SA1 Code,Area sqkm,Region,State,SA4_NAME_2016,Density
72,263.0,49.6%,32,17.0,2.7,"$1,765","$1,300",$343,2,42.2,7.3,8.3,0.0,40.3,12.1,11.2,6.3,19.9,10.7,6.3,13.1,0.0,0.0,7.8,1.5,13.3,8.4,4.6,70.0,78.6,19.4,56.2,38.3,3.7,$837,"$1,857","$1,765",10901117235,0.1203,Rest of NSW,New South Wales,Murray,2186.201163757273
73,263.0,49.6%,32,17.0,2.7,"$1,765","$1,300",$343,2,42.2,7.3,8.3,0.0,40.3,12.1,11.2,6.3,19.9,10.7,6.3,13.1,0.0,0.0,7.8,1.5,13.3,8.4,4.6,70.0,78.6,19.4,56.2,38.3,3.7,$837,"$1,857","$1,765",10901117235,0.1203,Rest of NSW,New South Wales,Murray,2186.201163757273
74,676.0,50.5%,35,34.0,3.1,"$2,722","$1,950",$400,2.1,62.3,2.7,5.1,1.9,27.6,29.2,11.9,5.6,14.8,14.0,6.0,8.4,0.0,0.0,5.1,0.0,11.7,8.9,3.4,73.9,77.4,21.0,60.6,31.6,3.7,"$1,163","$2,830","$2,722",10901117236,0.3217,Rest of NSW,New South Wales,Murray,2101.336649051912
75,676.0,50.5%,35,34.0,3.1,"$2,722","$1,950",$400,2.1,62.3,2.7,5.1,1.9,27.6,29.2,11.9,5.6,14.8,14.0,6.0,8.4,0.0,0.0,5.1,0.0,11.7,8.9,3.4,73.9,77.4,21.0,60.6,31.6,3.7,"$1,163","$2,830","$2,722",10901117236,0.3217,Rest of NSW,New South Wales,Murray,2101.336649051912
76,474.0,55.5%,31,45.0,2.9,"$2,187","$1,653",$425,2,54.5,2.3,7.5,1.4,34.3,29.4,13.5,4.0,13.8,18.2,2.9,10.1,0.0,0.0,1.4,0.0,17.7,4.4,4.4,70.0,77.2,17.0,56.0,34.0,3.0,"$1,008","$2,304","$2,187",10901117237,0.3056,Rest of NSW,New South Wales,Murray,1551.0471204188482
77,474.0,55.5%,31,45.0,2.9,"$2,187","$1,653",$425,2,54.5,2.3,7.5,1.4,34.3,29.4,13.5,4.0,13.8,18.2,2.9,10.1,0.0,0.0,1.4,0.0,17.7,4.4,4.4,70.0,77.2,17.0,56.0,34.0,3.0,"$1,008","$2,304","$2,187",10901117237,0.3056,Rest of NSW,New South Wales,Murray,1551.0471204188482
78,422.0,54.5%,33,21.0,2.9,"$1,800","$1,700",$410,2,43.0,3.1,7.2,10.3,34.3,18.4,5.6,3.7,15.9,15.6,4.7,9.3,0.0,0.0,7.2,4.7,28.1,4.7,4.3,57.9,58.6,27.4,53.7,34.0,2.1,$857,"$1,913","$1,800",10901117238,0.5977,Rest of NSW,New South Wales,Murray,706.0398193073448
79,422.0,54.5%,33,21.0,2.9,"$1,800","$1,700",$410,2,43.0,3.1,7.2,10.3,34.3,18.4,5.6,3.7,15.9,15.6,4.7,9.3,0.0,0.0,7.2,4.7,28.1,4.7,4.3,57.9,58.6,27.4,53.7,34.0,2.1,$857,"$1,913","$1,800",10901117238,0.5977,Rest of NSW,New South Wales,Murray,706.0398193073448
80,561.0,48.1%,47,13.0,2.9,"$1,968","$1,733",$400,2.2,55.9,3.0,7.8,3.7,29.6,17.6,11.3,4.3,15.4,13.3,4.8,10.9,0.9,0.0,9.6,2.2,9.7,5.1,3.8,76.2,61.7,33.0,58.5,30.6,2.5,$802,"$2,133","$1,968",10901117239,1.125,Rest of NSW,New South Wales,Murray,498.6666666666667
81,561.0,48.1%,47,13.0,2.9,"$1,968","$1,733",$400,2.2,55.9,3.0,7.8,3.7,29.6,17.6,11.3,4.3,15.4,13.3,4.8,10.9,0.9,0.0,9.6,2.2,9.7,5.1,3.8,76.2,61.7,33.0,58.5,30.6,2.5,$802,"$2,133","$1,968",10901117239,1.125,Rest of NSW,New South Wales,Murray,498.6666666666667
82,570.0,51.6%,30,3.0,3.2,"$2,440","$1,885",$450,2.3,62.2,2.7,4.4,2.0,29.4,21.7,12.1,5.7,19.8,16.5,4.4,7.7,0.0,0.0,4.9,0.0,11.3,3.5,3.2,80.5,79.8,16.8,67.2,27.9,1.5,"$1,080","$2,513","$2,440",10901117240,0.3803,Rest of NSW,New South Wales,Murray,1498.8167236392321
83,570.0,51.6%,30,3.0,3.2,"$2,440","$1,885",$450,2.3,62.2,2.7,4.4,2.0,29.4,21.7,12.1,5.7,19.8,16.5,4.4,7.7,0.0,0.0,4.9,0.0,11.3,3.5,3.2,80.5,79.8,16.8,67.2,27.9,1.5,"$1,080","$2,513","$2,440",10901117240,0.3803,Rest of NSW,New South Wales,Murray,1498.8167236392321
84,331.0,58.3%,76,0.0,1.6,$836,$408,$103,1.4,69.9,0.9,6.9,19.0,0.0,13.0,10.8,1.2,11.1,10.8,6.3,20.8,0.0,0.0,11.4,0.0,18.6,5.4,2.7,70.0,4.8,92.2,37.5,50.0,0.0,$495,"$1,023",$836,10901117241,0.2525,Rest of NSW,New South Wales,Murray,1310.8910891089108
85,331.0,58.3%,76,0.0,1.6,$836,$408,$103,1.4,69.9,0.9,6.9,19.0,0.0,13.0,10.8,1.2,11.1,10.8,6.3,20.8,0.0,0.0,11.4,0.0,18.6,5.4,2.7,70.0,4.8,92.2,37.5,50.0,0.0,$495,"$1,023",$836,10901117241,0.2525,Rest of NSW,New South Wales,Murray,1310.8910891089108
86,454.0,52.1%,29,38.0,3,"$2,215","$1,777",$360,1.9,48.4,2.5,8.1,1.9,38.5,29.2,11.5,7.8,17.1,15.5,2.8,5.0,0.0,0.0,2.8,0.9,12.5,6.2,4.4,74.3,84.5,13.7,67.3,26.5,2.2,"$1,135","$2,333","$2,215",10901117242,1.5663,Rest of NSW,New South Wales,Murray,289.8550724637681
87,454.0,52.1%,29,38.0,3,"$2,215","$1,777",$360,1.9,48.4,2.5,8.1,1.9,38.5,29.2,11.5,7.8,17.1,15.5,2.8,5.0,0.0,0.0,2.8,0.9,12.5,6.2,4.4,74.3,84.5,13.7,67.3,26.5,2.2,"$1,135","$2,333","$2,215",10901117242,1.5663,Rest of NSW,New South Wales,Murray,289.8550724637681
88,613.0,48.1%,46,6.0,3.2,"$2,785","$2,167",$595,2.6,65.5,1.2,3.2,1.6,27.7,27.7,8.4,5.2,14.9,14.3,6.4,8.6,0.0,0.0,6.0,0.0,10.1,6.7,4.5,75.3,71.7,24.1,56.3,37.5,2.5,"$1,017","$2,916","$2,785",10901117243,1.2336,Rest of NSW,New South Wales,Murray,496.9195849546044
89,613.0,48.1%,46,6.0,3.2,"$2,785","$2,167",$595,2.6,65.5,1.2,3.2,1.6,27.7,27.7,8.4,5.2,14.9,14.3,6.4,8.6,0.0,0.0,6.0,0.0,10.1,6.7,4.5,75.3,71.7,24.1,56.3,37.5,2.5,"$1,017","$2,916","$2,785",10901117243,1.2336,Rest of NSW,New South Wales,Murray,496.9195849546044
90,561.0,50.1%,31,17.0,3.2,"$2,586","$1,950",$440,2.6,56.5,2.6,5.4,2.3,34.5,25.6,9.7,9.5,22.0,12.3,4.3,7.7,0.0,0.0,5.1,0.0,10.8,5.3,5.5,76.7,84.1,15.6,62.6,28.9,0.9,"$1,166","$2,592","$2,586",10901117244,0.9184,Rest of NSW,New South Wales,Murray,610.8449477351917
91,561.0,50.1%,31,17.0,3.2,"$2,586","$1,950",$440,2.6,56.5,2.6,5.4,2.3,34.5,25.6,9.7,9.5,22.0,12.3,4.3,7.7,0.0,0.0,5.1,0.0,10.8,5.3,5.5,76.7,84.1,15.6,62.6,28.9,0.9,"$1,166","$2,592","$2,586",10901117244,0.9184,Rest of NSW,New South Wales,Murray,610.8449477351917
92,405.0,49.9%,28,32.0,2.9,"$2,129","$1,733",$400,2,44.5,2.3,4.7,2.7,43.1,28.8,11.0,9.4,13.4,14.4,2.7,9.0,0.0,0.0,2.3,0.0,22.9,7.8,5.8,59.4,76.9,18.1,57.0,33.9,5.2,"$1,012","$2,329","$2,129",10901117245,0.9406,Rest of NSW,New South Wales,Murray,430.57622793961303
93,405.0,49.9%,28,32.0,2.9,"$2,129","$1,733",$400,2,44.5,2.3,4.7,2.7,43.1,28.8,11.0,9.4,13.4,14.4,2.7,9.0,0.0,0.0,2.3,0.0,22.9,7.8,5.8,59.4,76.9,18.1,57.0,33.9,5.2,"$1,012","$2,329","$2,129",10901117245,0.9406,Rest of NSW,New South Wales,Murray,430.57622793961303
94,272.0,46.5%,47,9.0,2.6,"$2,125","$1,619",$215,2.3,62.9,3.2,10.0,1.4,23.5,27.1,10.0,4.1,17.6,10.4,6.3,5.4,0.0,0.0,5.9,0.0,11.5,1.9,3.1,73.8,64.3,27.6,59.9,33.1,4.2,"$1,081","$2,474","$2,125",10901117246,63.1312,Rest of NSW,New South Wales,Murray,4.308487720809996
95,272.0,46.5%,47,9.0,2.6,"$2,125","$1,619",$215,2.3,62.9,3.2,10.0,1.4,23.5,27.1,10.0,4.1,17.6,10.4,6.3,5.4,0.0,0.0,5.9,0.0,11.5,1.9,3.1,73.8,64.3,27.6,59.9,33.1,4.2,"$1,081","$2,474","$2,125",10901117246,63.1312,Rest of NSW,New South Wales,Murray,4.308487720809996
96,419.0,49.8%,29,16.0,2.9,"$2,489","$1,766",$435,2.1,49.7,2.6,5.3,1.6,40.8,21.4,14.1,5.3,18.4,15.8,3.9,11.5,0.0,0.0,2.6,0.0,12.0,3.8,4.6,78.2,86.2,13.8,65.3,27.5,2.3,"$1,131","$2,587","$2,489",10901117247,2.8763,Rest of NSW,New South Wales,Murray,145.673260786427
97,419.0,49.8%,29,16.0,2.9,"$2,489","$1,766",$435,2.1,49.7,2.6,5.3,1.6,40.8,21.4,14.1,5.3,18.4,15.8,3.9,11.5,0.0,0.0,2.6,0.0,12.0,3.8,4.6,78.2,86.2,13.8,65.3,27.5,2.3,"$1,131","$2,587","$2,489",10901117247,2.8763,Rest of NSW,New South Wales,Murray,145.673260786427
98,210.0,56.3%,21,7.0,3.3,"$2,204","$1,408",$420,2.1,29.1,0.0,1.8,0.0,63.6,20.0,6.7,6.7,15.8,41.8,2.4,2.4,0.0,0.0,0.0,1.8,19.7,7.2,1.9,71.2,70.9,29.1,41.9,42.7,14.5,$488,"$2,150","$2,204",10901117248,3.5787,Rest of NSW,New South Wales,Murray,58.68052644815156
99,210.0,56.3%,21,7.0,3.3,"$2,204","$1,408",$420,2.1,29.1,0.0,1.8,0.0,63.6,20.0,6.7,6.7,15.8,41.8,2.4,2.4,0.0,0.0,0.0,1.8,19.7,7.2,1.9,71.2,70.9,29.1,41.9,42.7,14.5,$488,"$2,150","$2,204",10901117248,3.5787,Rest of NSW,New South Wales,Murray,58.68052644815156
100,564.0,48.2%,31,55.0,3,"$1,875","$1,565",$390,2.1,51.0,4.4,8.7,3.4,34.5,25.7,8.5,4.1,16.5,14.6,5.6,11.9,0.0,0.0,5.3,1.0,16.3,6.5,3.9,69.7,76.9,21.1,60.9,28.7,5.4,$933,"$1,906","$1,875",10901117249,0.2106,Rest of NSW,New South Wales,Murray,2678.062678062678
101,564.0,48.2%,31,55.0,3,"$1,875","$1,565",$390,2.1,51.0,4.4,8.7,3.4,34.5,25.7,8.5,4.1,16.5,14.6,5.6,11.9,0.0,0.0,5.3,1.0,16.3,6.5,3.9,69.7,76.9,21.1,60.9,28.7,5.4,$933,"$1,906","$1,875",10901117249,0.2106,Rest of NSW,New South Wales,Murray,2678.062678062678
102,686.0,49.3%,31,46.0,2.7,"$1,719","$1,408",$340,1.9,45.3,3.4,10.1,4.2,37.2,20.8,8.9,6.3,16.0,15.4,7.3,8.7,0.0,0.0,4.2,0.0,15.7,6.8,3.8,68.6,65.7,28.5,55.1,36.3,4.0,$847,"$1,933","$1,719",10901117250,0.4253,Rest of NSW,New South Wales,Murray,1612.9790735951092
103,686.0,49.3%,31,46.0,2.7,"$1,719","$1,408",$340,1.9,45.3,3.4,10.1,4.2,37.2,20.8,8.9,6.3,16.0,15.4,7.3,8.7,0.0,0.0,4.2,0.0,15.7,6.8,3.8,68.6,65.7,28.5,55.1,36.3,4.0,$847,"$1,933","$1,719",10901117250,0.4253,Rest of NSW,New South Wales,Murray,1612.9790735951092
104,638.0,51.3%,30,17.0,3,"$2,448","$1,733",$439,2.2,54.7,2.5,5.4,1.6,35.7,29.8,9.0,8.7,18.4,11.2,4.9,6.5,0.0,0.0,4.0,0.0,13.6,5.5,4.9,73.0,80.5,15.7,62.7,32.9,2.5,"$1,174","$2,647","$2,448",10901117251,2.8312,Rest of NSW,New South Wales,Murray,225.34614297824245
105,638.0,51.3%,30,17.0,3,"$2,448","$1,733",$439,2.2,54.7,2.5,5.4,1.6,35.7,29.8,9.0,8.7,18.4,11.2,4.9,6.5,0.0,0.0,4.0,0.0,13.6,5.5,4.9,73.0,80.5,15.7,62.7,32.9,2.5,"$1,174","$2,647","$2,448",10901117251,2.8312,Rest of NSW,New South Wales,Murray,225.34614297824245
106,113.0,46.8%,54,,3.1,"$2,708","$2,600",$340,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10901117301,14.2596,Rest of NSW,New South Wales,Murray,7.924485960335493
107,113.0,46.8%,54,,3.1,"$2,708","$2,600",$340,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10901117301,14.2596,Rest of NSW,New South Wales,Murray,7.924485960335493
108,255.0,55.3%,46,8.0,2.5,"$1,875","$1,690",$295,2,57.9,5.6,5.1,1.9,27.6,19.2,10.7,7.5,15.0,16.4,7.0,14.0,0.0,0.0,7.9,0.0,15.0,5.9,2.0,76.0,65.9,34.1,59.6,35.5,0.0,$805,"$2,250","$1,875",10901117302,0.2363,Rest of NSW,New South Wales,Murray,1079.136690647482
109,255.0,55.3%,46,8.0,2.5,"$1,875","$1,690",$295,2,57.9,5.6,5.1,1.9,27.6,19.2,10.7,7.5,15.0,16.4,7.0,14.0,0.0,0.0,7.9,0.0,15.0,5.9,2.0,76.0,65.9,34.1,59.6,35.5,0.0,$805,"$2,250","$1,875",10901117302,0.2363,Rest of NSW,New South Wales,Murray,1079.136690647482
110,242.0,51.9%,37,18.0,2.2,"$1,171","$1,100",$270,1.7,30.9,6.2,14.4,8.2,40.2,7.7,8.2,7.7,20.1,10.3,4.1,18.6,0.0,0.0,13.4,0.0,10.2,4.7,3.8,77.1,56.2,37.6,52.3,39.4,2.8,$653,"$1,428","$1,171",10901117303,0.221,Rest of NSW,New South Wales,Murray,1095.0226244343892
111,242.0,51.9%,37,18.0,2.2,"$1,171","$1,100",$270,1.7,30.9,6.2,14.4,8.2,40.2,7.7,8.2,7.7,20.1,10.3,4.1,18.6,0.0,0.0,13.4,0.0,10.2,4.7,3.8,77.1,56.2,37.6,52.3,39.4,2.8,$653,"$1,428","$1,171",10901117303,0.221,Rest of NSW,New South Wales,Murray,1095.0226244343892
112,511.0,49.2%,30,73.0,2.4,$731,$812,$200,1.1,21.4,5.7,10.0,6.5,58.5,4.9,5.7,3.3,10.0,7.9,7.3,17.9,1.1,0.0,13.6,1.6,11.8,2.9,3.1,61.0,34.7,46.6,35.9,26.6,24.2,$448,$836,$731,10901117304,0.2393,Rest of NSW,New South Wales,Murray,2135.3949017969076
113,511.0,49.2%,30,73.0,2.4,$731,$812,$200,1.1,21.4,5.7,10.0,6.5,58.5,4.9,5.7,3.3,10.0,7.9,7.3,17.9,1.1,0.0,13.6,1.6,11.8,2.9,3.1,61.0,34.7,46.6,35.9,26.6,24.2,$448,$836,$731,10901117304,0.2393,Rest of NSW,New South Wales,Murray,2135.3949017969076
114,400.0,53.6%,35,13.0,2.6,"$1,575","$1,300",$305,2,36.8,4.8,8.4,8.1,43.5,14.8,9.4,6.1,17.7,13.5,5.8,15.8,0.0,0.0,12.9,1.0,9.2,7.7,2.5,75.5,65.5,30.3,49.8,33.5,7.4,$760,"$1,766","$1,575",10901117305,0.2069,Rest of NSW,New South Wales,Murray,1933.301111648139
115,400.0,53.6%,35,13.0,2.6,"$1,575","$1,300",$305,2,36.8,4.8,8.4,8.1,43.5,14.8,9.4,6.1,17.7,13.5,5.8,15.8,0.0,0.0,12.9,1.0,9.2,7.7,2.5,75.5,65.5,30.3,49.8,33.5,7.4,$760,"$1,766","$1,575",10901117305,0.2069,Rest of NSW,New South Wales,Murray,1933.301111648139
116,543.0,49.1%,35,61.0,2.2,$966,"$1,083",$198,1.4,27.8,3.9,11.1,6.2,50.2,5.1,2.1,4.6,17.1,13.4,5.3,19.9,0.0,0.0,14.1,0.0,11.1,3.3,5.3,69.2,46.8,41.7,48.0,38.1,6.9,$567,"$1,203",$966,10901117306,0.4652,Rest of NSW,New South Wales,Murray,1167.2398968185726
117,543.0,49.1%,35,61.0,2.2,$966,"$1,083",$198,1.4,27.8,3.9,11.1,6.2,50.2,5.1,2.1,4.6,17.1,13.4,5.3,19.9,0.0,0.0,14.1,0.0,11.1,3.3,5.3,69.2,46.8,41.7,48.0,38.1,6.9,$567,"$1,203",$966,10901117306,0.4652,Rest of NSW,New South Wales,Murray,1167.2398968185726
118,577.0,50.3%,36,58.0,2.2,"$1,029","$1,083",$260,1.5,35.5,5.9,9.5,5.7,45.6,9.5,6.5,6.1,16.8,12.6,5.3,17.2,0.0,0.0,11.8,2.3,20.1,5.8,1.5,63.1,55.3,36.6,57.0,30.8,5.7,$635,"$1,259","$1,029",10901117307,0.2651,Rest of NSW,New South Wales,Murray,2176.5371557902677
119,577.0,50.3%,36,58.0,2.2,"$1,029","$1,083",$260,1.5,35.5,5.9,9.5,5.7,45.6,9.5,6.5,6.1,16.8,12.6,5.3,17.2,0.0,0.0,11.8,2.3,20.1,5.8,1.5,63.1,55.3,36.6,57.0,30.8,5.7,$635,"$1,259","$1,029",10901117307,0.2651,Rest of NSW,New South Wales,Murray,2176.5371557902677
120,245.0,48.8%,40,49.0,1.8,$788,"$1,083",$210,1.2,18.8,3.8,16.4,9.4,51.6,6.6,8.9,4.7,13.6,10.8,4.2,16.4,0.0,0.0,13.6,0.0,14.2,5.8,1.2,66.7,42.7,41.8,47.3,38.5,12.1,$529,"$1,224",$788,10901117308,0.3499,Rest of NSW,New South Wales,Murray,700.2000571591884
121,245.0,48.8%,40,49.0,1.8,$788,"$1,083",$210,1.2,18.8,3.8,16.4,9.4,51.6,6.6,8.9,4.7,13.6,10.8,4.2,16.4,0.0,0.0,13.6,0.0,14.2,5.8,1.2,66.7,42.7,41.8,47.3,38.5,12.1,$529,"$1,224",$788,10901117308,0.3499,Rest of NSW,New South Wales,Murray,700.2000571591884
122,527.0,51.7%,33,55.0,2.3,"$1,148","$1,083",$270,1.6,32.6,2.3,15.3,3.1,48.8,11.5,8.7,7.3,17.4,11.0,6.1,13.4,0.0,0.0,13.4,0.9,15.7,4.0,4.7,65.8,58.7,33.1,51.2,36.4,7.6,$670,"$1,396","$1,148",10901117309,0.2697,Rest of NSW,New South Wales,Murray,1954.0229885057472
123,527.0,51.7%,33,55.0,2.3,"$1,148","$1,083",$270,1.6,32.6,2.3,15.3,3.1,48.8,11.5,8.7,7.3,17.4,11.0,6.1,13.4,0.0,0.0,13.4,0.9,15.7,4.0,4.7,65.8,58.7,33.1,51.2,36.4,7.6,$670,"$1,396","$1,148",10901117309,0.2697,Rest of NSW,New South Wales,Murray,1954.0229885057472
124,235.0,46.4%,35,22.0,2.2,"$1,263","$1,170",$250,1.7,31.2,6.0,12.6,5.0,44.2,17.6,7.0,4.0,13.6,11.1,2.0,12.1,0.0,0.0,6.0,2.0,20.1,6.0,2.1,54.7,62.8,19.6,52.8,34.4,8.8,$771,"$2,071","$1,263",10901117310,0.4006,Rest of NSW,New South Wales,Murray,586.6200698951573
125,235.0,46.4%,35,22.0,2.2,"$1,263","$1,170",$250,1.7,31.2,6.0,12.6,5.0,44.2,17.6,7.0,4.0,13.6,11.1,2.0,12.1,0.0,0.0,6.0,2.0,20.1,6.0,2.1,54.7,62.8,19.6,52.8,34.4,8.8,$771,"$2,071","$1,263",10901117310,0.4006,Rest of NSW,New South Wales,Murray,586.6200698951573
126,551.0,50.9%,41,37.0,2.4,"$1,816","$1,517",$338,1.9,46.4,5.8,9.6,2.0,34.8,27.2,12.3,4.7,13.4,12.3,6.5,9.2,0.0,0.0,5.1,0.0,10.4,7.7,2.9,74.6,69.0,26.1,59.2,32.0,2.9,$936,"$1,980","$1,816",10901117311,0.2983,Rest of NSW,New South Wales,Murray,1847.1337579617834
127,551.0,50.9%,41,37.0,2.4,"$1,816","$1,517",$338,1.9,46.4,5.8,9.6,2.0,34.8,27.2,12.3,4.7,13.4,12.3,6.5,9.2,0.0,0.0,5.1,0.0,10.4,7.7,2.9,74.6,69.0,26.1,59.2,32.0,2.9,$936,"$1,980","$1,816",10901117311,0.2983,Rest of NSW,New South Wales,Murray,1847.1337579617834
128,469.0,52.8%,38,63.0,2,"$1,067","$1,182",$220,1.4,28.0,6.3,9.6,5.1,52.3,13.9,7.6,3.3,23.5,10.4,4.0,13.4,0.0,0.0,9.6,0.0,12.7,6.4,3.9,63.9,56.1,33.8,55.9,31.5,5.9,$707,"$1,637","$1,067",10901117312,0.446,Rest of NSW,New South Wales,Murray,1051.5695067264573
129,469.0,52.8%,38,63.0,2,"$1,067","$1,182",$220,1.4,28.0,6.3,9.6,5.1,52.3,13.9,7.6,3.3,23.5,10.4,4.0,13.4,0.0,0.0,9.6,0.0,12.7,6.4,3.9,63.9,56.1,33.8,55.9,31.5,5.9,$707,"$1,637","$1,067",10901117312,0.446,Rest of NSW,New South Wales,Murray,1051.5695067264573
130,271.0,50.6%,44,27.0,1.9,"$1,068","$1,083",$210,1.8,43.0,4.3,9.1,6.1,37.8,11.7,11.3,3.0,16.5,10.0,4.3,17.8,0.0,0.0,10.4,0.0,17.9,4.2,1.9,71.1,61.7,30.4,52.8,38.7,2.1,$677,"$1,518","$1,068",10901117313,0.1661,Rest of NSW,New South Wales,Murray,1631.5472606863336
131,271.0,50.6%,44,27.0,1.9,"$1,068","$1,083",$210,1.8,43.0,4.3,9.1,6.1,37.8,11.7,11.3,3.0,16.5,10.0,4.3,17.8,0.0,0.0,10.4,0.0,17.9,4.2,1.9,71.1,61.7,30.4,52.8,38.7,2.1,$677,"$1,518","$1,068",10901117313,0.1661,Rest of NSW,New South Wales,Murray,1631.5472606863336
132,362.0,52.3%,42,31.0,2,"$1,136","$1,083",$245,1.7,29.1,5.8,12.6,7.4,44.0,10.4,6.5,6.1,18.1,15.5,6.5,15.9,0.0,0.0,6.8,0.0,16.9,4.2,2.2,68.3,59.5,29.8,58.7,31.0,7.1,$706,"$1,625","$1,136",10901117314,0.1884,Rest of NSW,New South Wales,Murray,1921.4437367303608
133,362.0,52.3%,42,31.0,2,"$1,136","$1,083",$245,1.7,29.1,5.8,12.6,7.4,44.0,10.4,6.5,6.1,18.1,15.5,6.5,15.9,0.0,0.0,6.8,0.0,16.9,4.2,2.2,68.3,59.5,29.8,58.7,31.0,7.1,$706,"$1,625","$1,136",10901117314,0.1884,Rest of NSW,New South Wales,Murray,1921.4437367303608
134,330.0,57.2%,42,18.0,2.4,"$1,426","$1,300",$280,1.9,44.7,2.2,7.7,4.4,42.1,14.3,4.4,4.0,19.4,12.8,9.2,12.8,0.0,0.0,7.3,0.0,9.1,4.2,1.5,76.7,60.4,30.0,53.3,38.8,3.6,$744,"$1,721","$1,426",10901117315,0.3186,Rest of NSW,New South Wales,Murray,1035.7815442561205
135,330.0,57.2%,42,18.0,2.4,"$1,426","$1,300",$280,1.9,44.7,2.2,7.7,4.4,42.1,14.3,4.4,4.0,19.4,12.8,9.2,12.8,0.0,0.0,7.3,0.0,9.1,4.2,1.5,76.7,60.4,30.0,53.3,38.8,3.6,$744,"$1,721","$1,426",10901117315,0.3186,Rest of NSW,New South Wales,Murray,1035.7815442561205
136,371.0,54.5%,44,27.0,2.3,"$1,523","$1,257",$275,1.8,45.0,2.3,13.7,3.9,32.6,18.6,9.4,3.3,17.9,9.8,6.2,13.7,0.0,0.0,11.1,0.0,12.9,8.6,3.2,71.0,57.3,39.4,54.0,35.8,3.4,$736,"$1,812","$1,523",10901117316,0.207,Rest of NSW,New South Wales,Murray,1792.2705314009663
137,371.0,54.5%,44,27.0,2.3,"$1,523","$1,257",$275,1.8,45.0,2.3,13.7,3.9,32.6,18.6,9.4,3.3,17.9,9.8,6.2,13.7,0.0,0.0,11.1,0.0,12.9,8.6,3.2,71.0,57.3,39.4,54.0,35.8,3.4,$736,"$1,812","$1,523",10901117316,0.207,Rest of NSW,New South Wales,Murray,1792.2705314009663
138,270.0,53.5%,39,17.0,2.4,"$1,536","$1,582",$345,1.8,41.8,3.6,9.5,7.3,40.5,16.4,11.4,3.6,20.5,10.5,5.0,19.1,0.0,0.0,9.5,3.6,14.9,6.2,3.3,74.5,70.0,32.3,63.0,32.5,6.5,$804,"$2,020","$1,536",10901117317,0.1103,Rest of NSW,New South Wales,Murray,2447.8694469628285
139,270.0,53.5%,39,17.0,2.4,"$1,536","$1,582",$345,1.8,41.8,3.6,9.5,7.3,40.5,16.4,11.4,3.6,20.5,10.5,5.0,19.1,0.0,0.0,9.5,3.6,14.9,6.2,3.3,74.5,70.0,32.3,63.0,32.5,6.5,$804,"$2,020","$1,536",10901117317,0.1103,Rest of NSW,New South Wales,Murray,2447.8694469628285
140,437.0,51.4%,50,22.0,2.4,"$1,269","$1,266",$318,1.9,41.7,4.9,13.3,7.9,32.5,11.1,7.9,5.4,19.5,11.1,7.3,15.7,0.0,0.0,11.9,1.9,18.6,4.3,2.3,69.1,48.5,43.4,52.0,39.7,5.0,$625,"$1,474","$1,269",10901117318,0.3072,Rest of NSW,New South Wales,Murray,1422.5260416666667
141,437.0,51.4%,50,22.0,2.4,"$1,269","$1,266",$318,1.9,41.7,4.9,13.3,7.9,32.5,11.1,7.9,5.4,19.5,11.1,7.3,15.7,0.0,0.0,11.9,1.9,18.6,4.3,2.3,69.1,48.5,43.4,52.0,39.7,5.0,$625,"$1,474","$1,269",10901117318,0.3072,Rest of NSW,New South Wales,Murray,1422.5260416666667
142,411.0,52.2%,37,48.0,2.1,$949,"$1,192",$200,1.4,35.0,3.3,12.4,5.4,42.0,11.5,7.9,5.7,15.7,8.5,4.8,16.0,0.0,0.0,10.9,0.9,14.5,4.1,3.4,60.6,50.5,38.1,49.1,36.5,7.2,$630,"$1,387",$949,10901117319,0.2038,Rest of NSW,New South Wales,Murray,2016.683022571148
143,411.0,52.2%,37,48.0,2.1,$949,"$1,192",$200,1.4,35.0,3.3,12.4,5.4,42.0,11.5,7.9,5.7,15.7,8.5,4.8,16.0,0.0,0.0,10.9,0.9,14.5,4.1,3.4,60.6,50.5,38.1,49.1,36.5,7.2,$630,"$1,387",$949,10901117319,0.2038,Rest of NSW,New South Wales,Murray,2016.683022571148
144,391.0,47.9%,40,44.0,2,"$1,433","$1,300",$260,1.7,40.5,2.4,12.8,2.7,39.9,21.7,11.3,4.8,13.1,13.4,5.7,14.0,0.0,0.0,6.0,0.0,18.8,4.9,6.5,64.1,64.9,28.9,58.3,29.8,4.1,$860,"$2,075","$1,433",10901117320,0.2225,Rest of NSW,New South Wales,Murray,1757.3033707865168
