,People,Female,Median age,Renter households where rent payments are less than or equal to 30% of household income (b),Average number of people per household,Median weekly household income,Median monthly mortgage repayments,Median weekly rent (b),Average number of motor vehicles per dwelling,Married,Separated,Divorced,Widowed,Never married,Bachelor Degree level and above,Advanced Diploma and Diploma level,Certificate level IV,Certificate level III,Year 12,Year 11,Year 10,Certificate level II,Certificate level I,Year 9 or below,No educational attainment,Both parents born overseas,Father only born overseas,Mother only born overseas,Both parents born in Australia,In the labour force,Not in the labour force,Worked full-time,Worked part-time,Unemployed,Personal (b),Family (c),Household (d),SA1 Code,Area sqkm,Region,State,SA4_NAME_2016,Density
218,252.0,48.4%,48,12.0,2.4,"$1,375","$1,192",$250,2.2,49.5,4.8,8.7,2.4,33.7,17.3,6.7,4.3,25.0,9.1,2.9,15.4,0.0,0.0,8.7,0.0,16.0,8.4,8.4,61.6,61.1,32.7,57.5,37.0,2.4,$818,"$1,800","$1,375",10103101607,211.8175,Rest of NSW,New South Wales,Capital Region,1.1897034003328337
219,307.0,45.2%,50,4.0,2.6,"$2,299","$1,925",$370,2.4,58.2,4.2,8.0,1.9,29.3,19.8,11.4,5.3,19.8,14.1,2.7,10.6,0.0,0.0,6.5,0.0,16.2,7.4,10.0,62.8,70.3,25.5,58.9,37.3,0.0,$942,"$2,478","$2,299",10103101608,367.3701,Rest of NSW,New South Wales,Capital Region,0.8356695332581503
220,400.0,47.4%,37,17.0,2,"$1,666","$2,659",$400,1.5,28.7,2.5,10.2,0.0,56.7,18.7,10.5,2.2,11.0,19.8,0.8,3.0,0.0,0.0,0.0,0.0,20.2,6.3,5.6,38.9,61.7,8.3,55.4,37.5,2.7,"$1,031","$2,388","$1,666",10103101611,1.0856,Rest of NSW,New South Wales,Capital Region,368.45983787767136
221,75.0,37.3%,28,,1.9,"$1,249",$0,$225,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10103101612,1294.6893,Rest of NSW,New South Wales,Capital Region,0.057928956391313347
222,451.0,47.1%,28,41.0,2.5,"$2,190","$1,717",$500,2.4,17.5,2.2,6.2,1.5,71.9,25.6,10.1,6.4,12.1,25.9,4.2,5.7,0.0,0.0,4.9,0.0,21.4,12.5,8.0,54.6,77.8,18.0,44.6,47.2,1.9,$862,"$2,134","$2,190",10103101614,0.3659,Rest of NSW,New South Wales,Capital Region,1232.5772068871277
223,402.0,47.8%,38,38.0,2.6,"$2,113","$1,500",$415,2.3,41.5,3.8,7.6,0.0,46.8,20.5,11.4,6.4,17.5,22.8,2.9,8.8,0.0,0.0,5.8,0.0,14.8,6.8,9.0,67.2,78.4,22.5,52.6,42.9,1.1,$948,"$2,274","$2,113",10103101615,0.3008,Rest of NSW,New South Wales,Capital Region,1336.436170212766
224,512.0,48.7%,32,71.0,2,"$1,713","$1,387",$360,1.9,23.3,2.6,6.7,4.1,62.0,23.1,6.9,7.6,17.7,22.9,1.7,6.9,0.0,0.0,3.9,0.0,18.5,9.2,6.8,61.0,78.2,16.4,53.3,37.8,2.2,$914,"$2,289","$1,713",10103101616,0.2819,Rest of NSW,New South Wales,Capital Region,1816.2468960624335
225,439.0,45.7%,30,42.0,2.4,"$1,762","$1,300",$355,2.5,22.6,2.1,8.1,2.6,65.9,18.9,7.1,5.2,19.2,27.3,2.6,7.3,0.0,0.0,0.8,0.0,21.2,11.1,4.8,53.7,78.2,13.9,44.6,43.3,3.7,$863,"$1,937","$1,762",10103101617,0.4067,Rest of NSW,New South Wales,Capital Region,1079.419719695107
226,575.0,50.3%,45,29.0,2.4,"$1,568","$1,300",$300,2.1,44.5,2.5,11.5,6.5,35.9,19.4,7.9,5.6,18.8,11.3,2.9,12.5,0.0,0.0,6.3,1.0,14.4,5.9,5.0,64.3,59.1,29.4,55.5,37.1,2.5,$769,"$1,946","$1,568",10103101619,1.6699,Rest of NSW,New South Wales,Capital Region,344.33199592789987
227,218.0,49.3%,30,16.0,2.7,"$2,031","$1,369",$440,2.6,27.5,2.7,8.8,2.2,55.5,23.1,12.1,2.7,17.6,19.2,4.9,5.5,0.0,0.0,4.9,0.0,17.7,6.5,5.6,60.6,78.6,14.8,53.1,38.5,0.0,$923,"$2,343","$2,031",10103101620,0.5015,Rest of NSW,New South Wales,Capital Region,434.6959122632104
228,87.0,50.6%,45,,2.6,"$2,624","$1,650",$360,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10103101621,15.0731,Rest of NSW,New South Wales,Capital Region,5.771871745029224
229,201.0,51.5%,35,16.0,2.8,"$2,687","$1,692",$510,2.1,54.7,0.0,10.0,0.0,35.3,28.0,14.7,6.7,20.0,15.3,2.0,7.3,0.0,0.0,2.0,2.0,18.2,8.9,8.9,62.6,88.7,9.3,58.6,30.1,0.0,"$1,256","$2,708","$2,687",10103101622,0.1945,Rest of NSW,New South Wales,Capital Region,1033.4190231362468
230,613.0,50.1%,35,37.0,2.7,"$2,271","$2,033",$500,2.4,47.5,1.8,4.9,3.1,42.4,27.7,10.4,4.7,19.1,17.3,2.9,5.5,0.0,0.0,2.9,0.0,17.4,10.6,5.4,60.5,72.5,21.0,52.8,38.8,0.8,"$1,050","$2,827","$2,271",10103101623,1.6254,Rest of NSW,New South Wales,Capital Region,377.13793527747015
231,613.0,50.1%,35,37.0,2.7,"$2,271","$2,033",$500,2.4,47.5,1.8,4.9,3.1,42.4,27.7,10.4,4.7,19.1,17.3,2.9,5.5,0.0,0.0,2.9,0.0,17.4,10.6,5.4,60.5,72.5,21.0,52.8,38.8,0.8,"$1,050","$2,827","$2,271",10103101624,6.9275,Rest of NSW,New South Wales,Capital Region,88.48791050162396
232,427.0,46.4%,47,10.0,2.6,"$1,775","$2,050",$365,2.5,49.7,3.3,8.5,4.4,33.5,15.9,6.9,8.0,19.8,12.4,4.4,14.8,0.8,0.0,5.2,0.0,17.9,8.1,6.3,64.3,71.7,26.4,58.2,32.6,0.0,$894,"$2,117","$1,775",10103101625,889.6708,Rest of NSW,New South Wales,Capital Region,0.4799528095111136
233,291.0,50.7%,38,19.0,2.6,"$2,461","$2,167",$460,2.4,44.9,1.6,9.8,2.0,42.4,28.6,11.0,4.5,21.6,15.5,4.1,3.3,0.0,0.0,3.3,0.0,16.8,10.3,4.1,58.8,76.3,14.7,59.4,35.3,2.1,"$1,125","$2,750","$2,461",10103101626,0.2701,Rest of NSW,New South Wales,Capital Region,1077.3787486116253
234,695.0,46.8%,37,21.0,3,"$2,333","$2,050",$401,2.6,51.5,1.8,5.9,1.8,38.0,24.7,10.0,3.3,19.0,17.0,3.5,6.3,0.0,0.0,5.5,0.0,17.6,7.0,7.4,65.4,73.4,22.3,57.3,35.7,2.5,$981,"$2,547","$2,333",10103101627,9.783,Rest of NSW,New South Wales,Capital Region,71.04160278033324
235,631.0,54.0%,58,41.0,2.3,$928,"$1,733",$300,1.6,42.5,5.3,11.3,15.1,27.8,9.6,5.1,3.6,16.4,11.1,3.3,20.5,0.0,0.0,12.2,0.9,17.1,5.6,3.5,63.6,32.2,62.2,40.1,40.1,10.7,$486,"$1,257",$928,10104101701,0.374,Rest of NSW,New South Wales,Capital Region,1687.1657754010696
236,247.0,50.8%,40,12.0,2.7,"$1,312","$1,733",$370,1.7,37.2,4.0,13.6,4.5,39.7,6.5,5.0,7.0,15.6,13.6,6.5,16.6,0.0,0.0,11.1,0.0,19.2,5.6,9.2,57.6,54.8,36.7,50.5,39.4,4.6,$624,"$1,437","$1,312",10104101702,0.1084,Rest of NSW,New South Wales,Capital Region,2278.59778597786
237,449.0,54.9%,64,11.0,1.9,"$1,066","$1,528",$390,1.8,43.0,4.2,12.0,17.7,21.4,12.8,8.1,2.7,15.0,11.5,3.2,16.5,1.0,0.0,9.6,0.0,18.2,6.0,5.5,59.2,36.1,53.3,41.5,49.0,0.0,$618,"$1,413","$1,066",10104101703,0.2843,Rest of NSW,New South Wales,Capital Region,1579.3176222300388
238,414.0,48.2%,50,43.0,2,$921,"$1,376",$300,1.3,31.7,5.2,14.0,8.8,37.7,6.3,9.6,5.0,13.2,12.1,3.6,18.5,0.0,0.0,12.1,1.4,17.3,5.7,3.6,64.7,41.9,48.2,46.1,39.5,4.6,$554,"$1,180",$921,10104101704,0.2444,Rest of NSW,New South Wales,Capital Region,1693.9443535188216
239,225.0,47.1%,53,32.0,1.5,$678,$934,$295,1.2,21.7,10.6,19.3,7.2,43.5,9.2,6.8,1.4,13.0,14.0,2.9,15.9,0.0,0.0,14.0,0.0,22.4,5.0,1.8,53.0,31.4,52.7,49.2,46.2,0.0,$506,"$1,312",$678,10104101705,0.184,Rest of NSW,New South Wales,Capital Region,1222.8260869565217
240,501.0,55.2%,59,51.0,1.7,$744,"$1,300",$265,1.1,37.7,4.6,14.0,14.7,29.8,9.6,6.4,5.7,11.0,12.9,2.4,20.8,0.0,0.0,15.1,0.0,22.9,6.1,3.7,58.0,39.9,51.3,45.6,36.3,8.2,$506,"$1,052",$744,10104101706,1.3662,Rest of NSW,New South Wales,Capital Region,366.7105841018884
241,501.0,55.2%,59,51.0,1.7,$744,"$1,300",$265,1.1,37.7,4.6,14.0,14.7,29.8,9.6,6.4,5.7,11.0,12.9,2.4,20.8,0.0,0.0,15.1,0.0,22.9,6.1,3.7,58.0,39.9,51.3,45.6,36.3,8.2,$506,"$1,052",$744,10104101707,33.0964,Rest of NSW,New South Wales,Capital Region,15.13759804691749
242,437.0,53.8%,54,27.0,2.2,"$1,274","$1,268",$360,1.8,47.3,5.1,11.9,7.0,30.0,22.7,7.0,4.3,17.6,11.1,2.2,13.5,0.0,0.0,7.6,0.0,18.7,4.8,3.9,63.6,46.8,44.6,42.2,46.8,4.0,$663,"$1,391","$1,274",10104101708,1.4122,Rest of NSW,New South Wales,Capital Region,309.44625407166126
243,851.0,51.9%,47,20.0,2.6,"$1,382","$1,733",$430,2,57.0,3.7,8.2,4.0,27.0,13.1,9.1,4.2,22.1,11.1,4.9,16.2,0.4,0.0,7.5,0.0,17.3,6.7,3.9,68.0,56.6,40.4,46.4,44.9,3.6,$666,"$1,678","$1,382",10104101709,7.5678,Rest of NSW,New South Wales,Capital Region,112.45011760353074
244,533.0,50.4%,61,13.0,2.3,"$1,404","$1,850",$410,1.9,65.9,1.7,7.9,6.3,19.2,22.5,11.8,4.6,14.2,12.7,5.2,14.6,0.0,0.0,6.6,0.0,23.0,6.1,3.9,63.4,41.0,56.3,52.1,37.8,4.3,$718,"$1,462","$1,404",10104101710,1.2041,Rest of NSW,New South Wales,Capital Region,442.6542645959638
245,473.0,48.4%,49,14.0,2.6,"$1,612","$1,800",$370,2.4,48.9,4.6,11.9,4.1,31.1,13.6,10.0,1.5,17.8,12.7,4.9,18.5,0.0,0.0,9.7,1.2,19.8,7.0,4.0,66.4,54.0,41.4,50.9,37.8,3.6,$673,"$1,733","$1,612",10104101711,5.4753,Rest of NSW,New South Wales,Capital Region,86.3879604770515
246,417.0,50.7%,49,31.0,2.3,"$1,239","$1,300",$335,2,49.9,3.8,13.0,4.3,27.2,9.9,9.6,3.2,18.6,13.6,4.3,19.1,0.0,0.0,9.6,0.0,18.9,5.8,3.8,64.3,47.8,44.1,52.7,40.6,2.4,$617,"$1,433","$1,239",10104101713,0.3627,Rest of NSW,New South Wales,Capital Region,1149.7105045492142
247,417.0,50.7%,49,31.0,2.3,"$1,239","$1,300",$335,2,49.9,3.8,13.0,4.3,27.2,9.9,9.6,3.2,18.6,13.6,4.3,19.1,0.0,0.0,9.6,0.0,18.9,5.8,3.8,64.3,47.8,44.1,52.7,40.6,2.4,$617,"$1,433","$1,239",10104101714,1.0779,Rest of NSW,New South Wales,Capital Region,386.8633453938213
248,417.0,50.7%,49,31.0,2.3,"$1,239","$1,300",$335,2,49.9,3.8,13.0,4.3,27.2,9.9,9.6,3.2,18.6,13.6,4.3,19.1,0.0,0.0,9.6,0.0,18.9,5.8,3.8,64.3,47.8,44.1,52.7,40.6,2.4,$617,"$1,433","$1,239",10104101715,4.8222,Rest of NSW,New South Wales,Capital Region,86.47505288042802
249,503.0,49.0%,40,29.0,2.4,"$1,036","$1,257",$350,1.9,36.1,6.8,14.4,5.6,35.9,10.1,8.1,6.3,19.4,9.3,2.8,16.4,0.0,0.0,10.1,0.0,13.2,4.5,4.2,66.4,48.7,42.2,51.3,36.8,5.2,$588,"$1,392","$1,036",10104101716,0.3778,Rest of NSW,New South Wales,Capital Region,1331.3922710428797
250,325.0,48.4%,50,37.0,1.8,"$1,007","$1,517",$345,1.3,40.4,5.4,12.5,8.9,32.5,13.2,6.1,7.5,17.1,11.1,3.2,17.9,0.0,0.0,12.1,0.0,24.5,7.9,5.2,58.2,48.6,46.4,49.3,32.4,10.3,$652,"$1,275","$1,007",10104101717,0.5106,Rest of NSW,New South Wales,Capital Region,636.5060712886799
251,429.0,48.8%,52,49.0,1.8,$806,"$1,300",$280,1.5,31.0,6.5,18.8,7.9,35.9,8.7,7.1,3.8,20.1,13.9,5.2,20.7,0.8,0.0,9.0,0.8,18.3,8.6,5.3,61.5,41.0,51.4,47.0,39.7,7.3,$586,"$1,170",$806,10104101718,0.7002,Rest of NSW,New South Wales,Capital Region,612.6820908311911
252,408.0,53.2%,51,15.0,2.4,"$1,095","$1,411",$380,1.7,51.8,4.5,14.8,4.5,26.4,12.4,8.2,5.5,21.2,10.6,1.2,17.6,0.0,0.0,8.5,0.9,24.3,5.9,3.2,60.7,41.8,50.9,45.7,43.5,5.8,$502,"$1,205","$1,095",10104101719,0.3669,Rest of NSW,New South Wales,Capital Region,1112.0196238757155
253,298.0,48.1%,53,3.0,2.5,"$1,158","$1,509",$383,2.1,57.9,1.6,9.3,6.1,25.9,15.0,7.3,5.3,13.8,10.1,8.5,17.4,0.0,0.0,4.9,0.0,14.2,6.9,5.9,69.0,46.2,48.2,45.6,41.2,2.6,$496,"$1,262","$1,158",10104101720,1.1166,Rest of NSW,New South Wales,Capital Region,266.88160487193267
254,400.0,52.4%,39,22.0,2.7,"$1,151","$1,473",$310,1.7,37.7,5.6,11.8,7.9,38.0,5.9,6.9,5.9,19.0,11.8,4.3,21.6,0.0,0.0,10.8,0.0,12.4,5.0,3.5,70.9,47.5,45.2,40.7,44.8,7.6,$553,"$1,224","$1,151",10104101721,0.2791,Rest of NSW,New South Wales,Capital Region,1433.1780723754925
255,500.0,49.3%,53,31.0,2.3,"$1,212","$1,542",$370,1.7,49.3,3.4,11.5,5.9,29.9,12.0,8.6,7.1,16.7,11.3,3.4,18.4,0.0,0.0,8.8,0.0,17.0,5.5,3.7,65.7,42.9,52.2,43.4,37.7,7.4,$621,"$1,350","$1,212",10104101722,0.745,Rest of NSW,New South Wales,Capital Region,671.1409395973154
256,432.0,51.4%,48,25.0,2.5,"$1,176","$1,560",$385,1.8,45.6,4.6,12.6,5.2,30.7,10.3,10.3,3.7,21.5,12.9,4.0,15.2,0.0,0.0,8.3,0.0,15.0,5.1,2.8,69.6,48.1,43.8,60.1,31.5,8.3,$644,"$1,395","$1,176",10104101723,0.232,Rest of NSW,New South Wales,Capital Region,1862.0689655172414
257,108.0,47.7%,55,3.0,2.5,"$1,531","$2,167",$300,2.2,68.3,0.0,5.0,5.0,22.8,12.9,5.0,5.9,20.8,0.0,0.0,17.8,0.0,0.0,10.9,0.0,22.5,9.8,2.9,59.8,50.5,44.6,31.4,58.8,5.9,$562,"$1,562","$1,531",10104101724,1.7992,Rest of NSW,New South Wales,Capital Region,60.026678523788355
258,313.0,50.5%,57,10.0,2.3,"$1,269","$1,500",$350,2,56.8,2.6,10.3,5.5,25.8,25.1,11.8,5.9,10.0,11.1,3.7,14.0,0.0,0.0,6.6,0.0,18.6,6.4,5.8,61.9,45.8,46.5,43.5,42.7,4.0,$684,"$1,416","$1,269",10104101801,0.5012,Rest of NSW,New South Wales,Capital Region,624.5011971268955
259,281.0,54.6%,61,5.0,2.2,"$1,375","$1,733",$430,2,59.9,1.2,12.1,7.7,17.4,26.7,15.0,2.8,10.1,11.3,5.3,6.5,0.0,0.0,7.3,0.0,20.5,8.0,4.5,62.2,42.9,49.8,59.4,43.4,0.0,$760,"$1,708","$1,375",10104101802,0.6887,Rest of NSW,New South Wales,Capital Region,408.01510091476695
260,375.0,50.4%,50,3.0,2.7,"$1,902","$1,950",$410,2.6,67.5,1.0,8.3,4.0,21.5,28.1,11.6,5.3,20.9,7.3,2.6,12.3,0.0,0.0,7.0,0.0,11.6,5.1,4.9,75.9,58.6,36.8,50.3,41.2,1.7,$757,"$2,083","$1,902",10104101803,12.4054,Rest of NSW,New South Wales,Capital Region,30.228771341512566
261,203.0,48.0%,61,13.0,1.8,"$1,156","$1,200",$340,1.8,42.9,5.7,20.0,9.1,22.3,26.3,6.3,3.4,10.9,13.7,4.0,10.3,0.0,0.0,7.4,0.0,26.7,7.6,5.7,46.7,36.6,52.0,46.9,45.3,0.0,$681,"$1,542","$1,156",10104101804,0.3057,Rest of NSW,New South Wales,Capital Region,664.0497219496237
262,273.0,49.3%,53,0.0,2.6,"$1,476","$2,240",$315,2.5,70.0,3.9,4.3,5.7,18.3,19.1,13.5,3.9,16.1,8.3,2.6,15.2,0.0,0.0,5.7,0.0,22.2,6.3,4.6,60.9,51.3,43.9,44.9,40.7,3.4,$710,"$1,531","$1,476",10104101805,1.586,Rest of NSW,New South Wales,Capital Region,172.1311475409836
263,444.0,52.1%,51,37.0,1.9,"$1,116","$1,509",$315,1.6,37.3,4.5,15.5,9.3,34.9,15.5,8.0,5.6,17.6,8.5,3.7,17.1,0.0,0.0,9.3,0.0,23.8,5.9,2.3,57.4,47.7,44.5,45.3,41.3,7.3,$627,"$1,382","$1,116",10104101806,0.2747,Rest of NSW,New South Wales,Capital Region,1616.308700400437
264,498.0,52.2%,45,23.0,2.4,"$1,125","$1,600",$380,1.6,45.5,4.4,10.0,8.0,34.5,11.4,9.2,4.9,14.8,10.0,5.6,18.2,1.7,0.0,8.0,0.0,14.2,6.3,3.4,66.2,46.2,42.8,50.5,38.9,4.2,$565,"$1,433","$1,125",10104101807,0.3012,Rest of NSW,New South Wales,Capital Region,1653.3864541832668
265,494.0,53.8%,55,22.0,2,$884,"$1,300",$300,1.6,46.8,6.0,9.7,8.3,30.4,10.6,6.0,5.1,14.5,9.7,2.3,19.4,0.0,0.0,12.0,0.0,19.6,5.7,5.7,61.4,39.9,50.2,44.5,37.6,5.2,$550,"$1,264",$884,10104101808,0.2726,Rest of NSW,New South Wales,Capital Region,1812.1790168745415
266,320.0,56.9%,72,7.0,1.9,"$1,375","$1,582",$405,1.5,45.1,2.7,10.8,25.1,14.2,20.7,9.2,1.4,8.8,7.8,1.4,13.9,0.0,0.0,6.4,0.0,19.3,6.3,3.2,44.9,23.4,73.6,44.9,47.8,0.0,$687,"$1,906","$1,375",10104101809,0.3184,Rest of NSW,New South Wales,Capital Region,1005.0251256281407
267,329.0,52.9%,44,24.0,2.6,"$1,278","$1,518",$360,1.9,41.2,2.5,15.2,5.4,35.0,11.9,9.7,4.7,20.2,10.1,4.7,19.1,0.0,0.0,7.6,0.0,16.4,6.5,4.8,68.2,48.0,46.6,41.4,49.6,3.0,$582,"$1,268","$1,278",10104101810,0.1985,Rest of NSW,New South Wales,Capital Region,1657.4307304785893
268,522.0,53.6%,51,28.0,2.3,"$1,181","$1,733",$400,1.7,51.9,3.4,10.0,5.9,26.2,12.8,9.1,3.9,18.2,12.3,4.3,14.8,0.7,0.0,11.2,0.0,19.8,4.2,3.4,68.4,46.0,51.3,48.5,41.1,1.5,$602,"$1,331","$1,181",10104101811,0.4071,Rest of NSW,New South Wales,Capital Region,1282.2402358142963
269,422.0,51.9%,57,34.0,1.8,"$1,042","$1,430",$350,1.5,38.3,4.7,17.4,9.4,28.6,14.6,13.0,3.4,14.3,12.2,2.3,16.1,0.0,0.0,5.7,0.0,24.1,7.2,4.6,54.0,45.3,47.7,42.5,40.8,8.6,$629,"$1,416","$1,042",10104101812,0.5799,Rest of NSW,New South Wales,Capital Region,727.7116744266253
270,283.0,48.2%,57,5.0,2.4,"$1,487","$1,700",$345,2.3,52.0,6.3,7.5,3.6,30.2,37.7,10.3,2.0,11.9,8.7,3.2,9.5,0.0,0.0,3.2,0.0,21.4,4.9,7.7,55.4,41.7,49.2,42.9,42.9,0.0,$746,"$1,781","$1,487",10104101813,6.4624,Rest of NSW,New South Wales,Capital Region,43.7917801435999
271,257.0,51.4%,53,16.0,2.2,"$1,162","$1,842",$415,1.9,52.2,5.8,8.5,7.1,27.2,19.6,7.6,5.4,18.8,13.8,5.4,10.3,0.0,0.0,9.4,0.0,22.3,2.3,9.2,58.1,44.2,47.3,44.4,42.4,3.0,$591,"$1,416","$1,162",10104101814,0.5283,Rest of NSW,New South Wales,Capital Region,486.4660230929396
272,410.0,48.3%,55,23.0,2.2,"$1,399","$1,820",$430,1.9,52.3,3.8,11.7,10.8,21.6,16.7,11.7,5.3,14.6,11.4,5.3,11.1,0.0,0.0,10.8,0.0,19.2,6.6,2.9,67.3,48.5,46.2,45.8,36.7,1.8,$793,"$1,854","$1,399",10104101815,1.3513,Rest of NSW,New South Wales,Capital Region,303.41152963812624
273,406.0,53.7%,54,17.0,2.2,"$1,375","$1,333",$420,1.7,45.6,7.6,12.9,6.7,25.1,23.4,9.6,2.0,17.0,10.5,2.6,9.4,0.0,0.0,5.8,0.0,19.6,6.4,5.4,57.6,43.0,46.2,39.5,40.1,6.8,$707,"$1,792","$1,375",10104101816,0.5311,Rest of NSW,New South Wales,Capital Region,764.4511391451704
274,709.0,49.1%,51,20.0,2.4,"$1,434","$1,874",$400,2,56.6,2.8,9.5,3.6,25.7,17.6,12.6,5.8,15.8,12.3,3.6,13.6,0.0,0.0,6.1,0.0,21.3,6.6,4.5,61.3,48.1,46.4,49.7,31.4,2.4,$717,"$1,637","$1,434",10104101817,0.8406,Rest of NSW,New South Wales,Capital Region,843.4451582203188
275,496.0,53.0%,58,19.0,2.2,"$1,171","$1,733",$380,1.8,53.7,3.5,11.8,9.5,21.7,12.3,7.8,5.2,18.2,9.7,4.0,18.0,0.0,0.0,12.5,0.0,20.6,8.3,4.2,63.1,40.7,53.9,47.7,36.6,5.8,$586,"$1,346","$1,171",10104101818,0.3435,Rest of NSW,New South Wales,Capital Region,1443.9592430858804
276,521.0,52.5%,49,30.0,2.4,"$1,343","$1,733",$380,1.9,46.9,3.7,11.7,6.5,31.9,12.4,8.6,4.4,18.2,11.4,4.4,15.4,0.0,0.0,10.7,0.7,15.7,9.7,3.4,65.0,52.4,41.5,54.7,36.0,5.3,$723,"$1,510","$1,343",10104101819,1.2798,Rest of NSW,New South Wales,Capital Region,407.0948585716518
277,303.0,52.1%,50,21.0,2.2,"$1,012","$1,278",$350,1.7,30.0,2.6,18.7,7.5,39.7,7.9,7.5,3.7,12.0,11.6,7.9,19.5,0.0,0.0,14.6,1.1,19.1,5.6,3.6,61.2,41.6,48.7,53.2,31.5,6.3,$521,"$1,359","$1,012",10104101820,0.1433,Rest of NSW,New South Wales,Capital Region,2114.4452198185622
278,210.0,49.3%,50,10.0,2.1,"$1,275","$1,509",$350,1.8,52.2,2.7,14.1,3.8,28.8,13.0,13.0,9.2,19.6,8.7,2.2,13.6,0.0,0.0,6.0,0.0,17.4,8.7,1.9,59.9,50.0,42.4,51.1,33.7,5.4,$735,"$1,520","$1,275",10104101821,0.1204,Rest of NSW,New South Wales,Capital Region,1744.186046511628
279,436.0,56.6%,64,28.0,1.9,"$1,091","$1,385",$300,1.6,40.1,2.5,11.9,19.6,26.5,14.4,8.2,4.0,12.1,9.4,1.2,20.3,0.0,0.0,17.6,1.0,19.3,4.4,4.6,64.7,33.7,60.4,50.7,40.4,7.4,$508,"$1,470","$1,091",10104101822,0.4454,Rest of NSW,New South Wales,Capital Region,978.8953749438706
280,436.0,50.0%,55,48.0,1.7,$906,"$1,083",$300,1.3,30.8,6.1,20.2,8.6,32.6,13.9,9.1,2.5,14.6,10.6,2.0,12.9,0.0,0.0,13.9,0.0,25.1,3.2,4.4,60.2,44.4,49.0,43.2,41.5,8.0,$559,"$1,256",$906,10104101823,0.5683,Rest of NSW,New South Wales,Capital Region,767.200422312159
281,436.0,50.0%,55,48.0,1.7,$906,"$1,083",$300,1.3,30.8,6.1,20.2,8.6,32.6,13.9,9.1,2.5,14.6,10.6,2.0,12.9,0.0,0.0,13.9,0.0,25.1,3.2,4.4,60.2,44.4,49.0,43.2,41.5,8.0,$559,"$1,256",$906,10104101824,0.141,Rest of NSW,New South Wales,Capital Region,3092.198581560284
282,510.0,55.3%,56,34.0,2.1,$933,"$1,149",$310,1.3,31.9,4.4,14.3,18.0,32.1,8.1,4.8,3.7,11.1,10.4,2.3,13.2,0.0,0.0,12.7,0.0,11.2,7.6,3.3,56.2,39.0,36.7,53.8,32.0,3.6,$617,"$1,485",$933,10104101901,0.4007,Rest of NSW,New South Wales,Capital Region,1272.7726478662341
283,465.0,51.7%,45,47.0,2,$881,"$1,192",$240,1.2,33.5,3.4,11.1,14.8,39.1,21.1,9.0,2.6,13.7,10.6,5.5,14.8,0.0,0.0,12.1,0.0,18.1,8.6,6.3,60.3,50.4,43.0,36.1,49.7,5.2,$564,"$1,351",$881,10104101902,0.5138,Rest of NSW,New South Wales,Capital Region,905.0214091086025
284,270.0,50.7%,49,32.0,1.7,$916,"$1,300",$260,1.4,29.1,5.6,14.5,11.1,44.9,15.0,4.3,6.4,14.5,9.8,2.6,17.9,0.0,0.0,15.4,1.7,12.9,3.8,4.2,70.8,49.1,47.0,50.4,36.5,0.0,$624,"$1,402",$916,10104101903,0.3161,Rest of NSW,New South Wales,Capital Region,854.1600759253402
285,434.0,55.7%,37,33.0,2.4,"$1,208","$1,387",$323,1.6,32.0,3.7,10.9,8.0,44.9,11.7,3.4,6.0,18.9,8.9,5.1,15.7,0.0,0.0,13.4,0.0,10.5,7.1,5.9,67.0,54.0,35.1,47.6,38.1,4.2,$641,"$1,586","$1,208",10104101904,0.2772,Rest of NSW,New South Wales,Capital Region,1565.6565656565656
286,413.0,50.6%,40,43.0,2.3,$807,"$1,083",$250,1.6,32.8,5.3,12.8,7.2,42.5,8.4,6.6,1.6,15.9,9.7,5.0,20.3,0.0,0.0,12.2,0.0,8.2,4.6,2.4,70.0,31.6,54.7,36.6,48.5,4.0,$484,$890,$807,10104101905,0.3103,Rest of NSW,New South Wales,Capital Region,1330.9700290041894
287,537.0,50.0%,41,43.0,2.5,"$1,607","$1,690",$360,1.9,44.2,5.1,6.7,4.8,38.7,17.5,6.5,5.1,15.0,11.5,4.8,15.0,0.0,0.0,11.3,0.0,12.8,6.7,2.2,71.9,63.8,28.1,50.5,44.0,2.5,$764,"$1,807","$1,607",10104101906,0.8195,Rest of NSW,New South Wales,Capital Region,655.2776082977425
288,343.0,55.6%,35,18.0,2.4,"$1,394","$1,370",$345,1.7,35.2,6.1,10.3,7.7,45.2,9.2,9.2,5.0,18.8,14.6,6.1,21.1,0.0,0.0,11.5,0.0,6.7,3.5,5.2,79.1,62.8,36.0,50.0,30.5,6.1,$682,"$1,660","$1,394",10104101907,0.4277,Rest of NSW,New South Wales,Capital Region,801.9639934533551
289,394.0,50.0%,54,33.0,2.1,"$1,375","$1,297",$370,1.9,46.4,4.5,14.7,8.7,26.6,32.6,9.6,4.2,14.1,12.3,3.0,12.0,0.0,0.0,4.2,0.0,13.7,4.9,4.9,71.8,54.5,41.6,50.0,44.0,2.2,$817,"$1,687","$1,375",10104101911,0.9918,Rest of NSW,New South Wales,Capital Region,397.2575115950796
